video_id,manipulation_type,class_label,total_frames,frames_sampled,frames_with_face,face_detection_rate,brightness_mean,brightness_std,brightness_min,brightness_max,optical_flow_mean,optical_flow_std,optical_flow_min,optical_flow_max,ear_mean,ear_std,ear_min,ear_max,landmark_disp_mean,landmark_disp_std,landmark_disp_min,landmark_disp_max,dct_low_mean,dct_low_std,dct_high_mean,dct_high_std,lm_ratio_var,lm_face_asym,lbp_chi_dist
356_324,Deepfakes,fake,558.0,100.0,100.0,1.0,143.5629,9.649,123.4163,159.6573,2.0402,2.2421,0.7223,17.6715,0.3388,0.0225,0.2617,0.3869,4.7249,2.9372,1.4182,15.6574,71955.0516,3378.7983,1783.9464,93.9208,0.00011451963007602166,0.06652571975578897,0.002984674663075759
360_437,Deepfakes,fake,385.0,77.0,77.0,1.0,100.2755,2.4912,97.4743,109.9561,0.8728,0.4958,0.3049,3.6466,0.2331,0.0576,0.1271,0.3019,11.0532,7.2183,2.1589,39.7985,55157.2138,1577.1821,618.4836,38.0747,4.4362815771814195e-05,0.15564191143922632,0.004961459240000871
361_448,Deepfakes,fake,455.0,91.0,91.0,1.0,129.8892,2.1397,123.4909,134.6094,2.0394,0.9603,0.4137,4.2591,0.2782,0.0454,0.1886,0.3949,20.8544,22.5416,2.3392,143.992,57288.0394,1922.526,1686.7201,83.1155,0.000730624094121234,0.1917513820243624,0.005062039708643351
375_251,Deepfakes,fake,353.0,70.0,70.0,1.0,127.2038,11.2505,101.4044,142.189,1.6209,1.8933,0.3979,14.6982,0.2977,0.0351,0.2048,0.3735,6.9061,3.1147,1.8281,15.3123,61648.8602,5479.5812,1430.7534,252.3739,0.0001750499047939863,0.14919062990483825,0.004206012741550532
376_381,Deepfakes,fake,515.0,100.0,100.0,1.0,74.0097,3.1021,64.0748,77.1742,0.5463,0.5832,0.1999,4.2239,0.3751,0.0299,0.2598,0.4373,3.7068,2.4896,0.5425,15.4369,57830.7567,4104.9824,1632.3059,134.5627,0.0001597074676487134,0.08665362348748155,0.005019858316387587
381_376,Deepfakes,fake,578.0,100.0,100.0,1.0,101.1633,7.5761,89.405,112.2969,1.3323,0.6143,0.4338,4.4275,0.3331,0.0293,0.2354,0.4118,4.711,3.458,0.6724,15.8157,48317.4053,3111.0146,666.7191,58.9013,0.00021725801507386461,0.12420520126238217,0.003565220290903361
392_339,Deepfakes,fake,1496.0,100.0,100.0,1.0,55.2708,2.2152,50.5981,58.959,1.2644,0.7845,0.2139,3.3568,0.2512,0.0331,0.1243,0.3367,12.2763,9.5191,1.8619,58.7497,44070.7412,1694.5719,1117.9168,82.6463,0.0001602125466542499,0.16473027621695238,0.0065344394528783255
396_272,Deepfakes,fake,525.0,100.0,100.0,1.0,57.6537,0.301,56.95,58.2664,0.6611,0.2003,0.3449,1.3687,0.223,0.0445,0.1124,0.3152,5.0581,3.5568,0.7556,16.8002,49746.807,876.5523,1409.8383,40.2565,6.492715729995774e-05,0.07755126309553852,0.00645393868057296
399_488,Deepfakes,fake,862.0,100.0,100.0,1.0,156.3364,0.6105,154.8048,157.8322,0.9056,0.3723,0.34,2.3133,0.1765,0.025,0.1209,0.2263,8.5869,5.9034,2.024,33.3274,63579.1271,661.8231,827.8362,25.6878,9.926333767937597e-05,0.11066352051010186,0.006014120901880289
420_257,Deepfakes,fake,1126.0,100.0,100.0,1.0,136.7081,6.8031,122.8052,143.0037,0.7401,0.3067,0.3229,2.1819,0.3324,0.0335,0.2288,0.42,1.472,1.1277,0.2206,5.4207,66069.8354,3785.1967,1092.7758,149.139,0.00016186282731312708,0.062251358991784314,0.0045020386672737864
434_438,Deepfakes,fake,337.0,67.0,67.0,1.0,38.3283,0.5173,37.2931,39.8286,0.5844,0.3527,0.1204,2.0524,0.3496,0.0314,0.2504,0.4098,5.5622,4.717,0.5218,32.6274,37890.3467,403.2205,1540.6195,26.287,0.0006513081541409025,0.05745213277572436,0.006567450298940695
435_456,Deepfakes,fake,476.0,95.0,95.0,1.0,69.1393,1.6818,66.8496,73.9681,0.6179,0.5212,0.1247,3.2429,0.2522,0.0205,0.1885,0.3,3.4262,2.5481,0.837,13.1934,47647.0484,1123.6315,1291.3277,146.0232,0.0001074151142767571,0.06345428330736827,0.0030949475309608714
437_360,Deepfakes,fake,593.0,100.0,100.0,1.0,126.7324,1.8153,119.3369,136.0517,1.2326,0.6264,0.2533,3.5051,0.2841,0.0564,0.1088,0.3519,8.5702,5.3408,1.536,36.417,66866.1566,1079.6116,981.5307,47.3197,4.761395679413473e-05,0.11814150235115776,0.005241892838345834
438_434,Deepfakes,fake,542.0,100.0,100.0,1.0,114.6825,0.7015,113.4918,116.5383,0.5082,0.2442,0.0555,1.4755,0.2881,0.0321,0.1869,0.3646,4.0186,2.3957,0.7676,14.1105,51885.6508,900.4885,1377.9435,39.0326,9.839656004778875e-05,0.09147157551488069,0.002168871672303518
439_441,Deepfakes,fake,462.0,92.0,92.0,1.0,108.2979,3.6967,102.3281,115.9851,1.282,0.583,0.4013,3.2163,0.2428,0.013,0.2001,0.2788,4.478,3.024,1.0697,21.9049,70359.3005,1337.5178,816.7822,70.5092,4.709126398353672e-05,0.04319077158889591,0.0024133918321874756
441_439,Deepfakes,fake,305.0,61.0,61.0,1.0,104.6789,3.3044,98.759,112.3594,1.1807,0.8297,0.1437,4.5605,0.3787,0.0366,0.2061,0.4336,5.6486,3.9254,1.1066,16.0711,75452.6853,1198.084,725.1352,31.5581,4.183252989422944e-05,0.08216972977715434,0.004717831489530163
448_361,Deepfakes,fake,528.0,100.0,100.0,1.0,88.2445,0.4516,86.6381,89.132,0.6732,0.3574,0.1393,1.5887,0.2246,0.0482,0.1599,0.4352,12.4484,13.781,1.8223,86.7875,56618.5608,496.6965,949.4403,34.5564,0.00011092135708471361,0.26770918031140856,0.0047206198882669935
452_550,Deepfakes,fake,606.0,100.0,94.0,0.94,64.5781,0.6781,61.3305,66.3452,0.9591,0.3061,0.6055,2.0128,0.2844,0.0267,0.2232,0.3507,4.6749,3.9343,0.4569,21.8618,42732.8101,471.4119,1649.6778,73.7572,8.59663218628012e-05,0.03359742605070198,0.003747785745542043
456_435,Deepfakes,fake,608.0,100.0,100.0,1.0,113.5727,14.8106,86.9787,134.1992,1.2221,0.8189,0.5682,5.4861,0.2466,0.0433,0.1333,0.3408,6.6038,3.1881,1.8658,18.1568,62396.4216,3212.524,1725.9649,155.1276,0.00026013706118535287,0.06302692230722541,0.00890756501410287
468_470,Deepfakes,fake,597.0,100.0,100.0,1.0,90.8259,2.2032,86.7698,96.5616,0.7284,0.4318,0.196,2.638,0.3374,0.0252,0.2739,0.4011,5.8678,4.5313,0.7531,27.5638,49886.815,1253.9346,849.3198,130.319,0.0002716303708889408,0.047340472608989,0.004771227522855006
469_481,Deepfakes,fake,414.0,82.0,82.0,1.0,117.474,2.6883,109.1962,123.7318,1.8837,0.9654,0.5385,4.9303,0.3294,0.0321,0.2374,0.3944,5.7932,4.7208,1.1408,29.0142,55057.8523,1756.1319,633.9901,49.1407,0.00010585500539695614,0.0866204672817004,0.004579444425724289
470_468,Deepfakes,fake,905.0,100.0,100.0,1.0,55.3111,0.4354,54.4731,56.7261,0.6099,0.3543,0.0891,1.6247,0.2701,0.0344,0.2,0.3576,8.0468,5.1641,0.9705,21.7064,47110.3359,960.1499,1599.761,21.2312,5.696685358433536e-05,0.054129268900418456,0.006383782141281967
479_706,Deepfakes,fake,488.0,97.0,97.0,1.0,123.0258,0.8894,119.1933,124.6125,0.7018,0.2369,0.2621,1.4629,0.3743,0.0295,0.2112,0.4146,14.0628,6.7649,4.8351,39.3589,72408.5072,718.5475,1125.5208,60.1155,0.00023819776826058034,0.06589831510948288,0.002834792558116244
481_469,Deepfakes,fake,414.0,82.0,82.0,1.0,69.558,1.9506,66.1154,74.7144,1.8848,0.8243,0.6241,4.3172,0.2237,0.0337,0.1396,0.2895,6.7472,5.3866,1.6029,26.0321,63729.4103,2997.3236,1702.0556,174.9803,4.149089716228858e-05,0.10102306009849989,0.004001879583462485
488_399,Deepfakes,fake,518.0,100.0,100.0,1.0,91.2783,0.8633,89.0776,93.6647,1.0767,0.4105,0.2626,2.2256,0.3471,0.0417,0.2048,0.4199,7.0768,5.337,1.8823,30.8645,67993.8355,681.4565,721.9293,42.9335,9.936909218132658e-05,0.14152930130368602,0.0023002168650295063
520_542,Deepfakes,fake,350.0,70.0,70.0,1.0,107.7078,0.3792,107.0516,108.811,0.5006,0.2528,0.0898,1.1687,0.3527,0.0618,0.2,0.4401,9.5521,6.8952,1.385,41.8649,62037.9642,630.9489,1222.0487,26.0851,0.00025863130798631,0.15539506682653167,0.005023362444942534
522_337,Deepfakes,fake,713.0,100.0,100.0,1.0,78.6821,1.1184,75.4346,81.2474,0.2817,0.3009,0.0189,1.6545,0.2849,0.0342,0.2041,0.3857,1.7825,1.339,0.2977,6.2941,48266.993,1519.6069,1399.6847,84.9366,0.00013536636026397703,0.059959229324785354,0.004208875717872718
529_633,Deepfakes,fake,335.0,67.0,67.0,1.0,88.9886,2.4029,81.2168,94.3824,0.7305,0.3991,0.1866,1.9572,0.3107,0.0469,0.181,0.3827,7.4951,5.5994,1.8968,27.899,52748.3823,2628.4021,898.0729,54.8431,0.00015906208277303535,0.1552149073710388,0.004299640142092178
542_520,Deepfakes,fake,320.0,64.0,64.0,1.0,81.8114,1.1254,80.7207,84.7347,0.464,0.5154,0.0525,3.8113,0.3363,0.0506,0.167,0.4027,7.1339,6.6029,1.0214,34.5225,54903.2225,604.0713,1601.8368,17.1787,9.025200740732409e-05,0.0650840060032244,0.003147846449131101
550_452,Deepfakes,fake,444.0,88.0,86.0,0.9773,128.6387,0.2285,128.1905,129.1845,1.1268,0.3623,0.0012,1.9028,0.4102,0.0398,0.3199,0.5396,1.1201,1.0579,0.0,5.7141,57059.8279,213.3441,2023.6026,41.2418,5.796771197766236e-05,0.05550493420168216,0.002010091876460521
554_572,Deepfakes,fake,828.0,100.0,100.0,1.0,191.1041,0.2809,189.7922,191.6255,0.383,0.2923,0.0244,1.071,0.2778,0.0725,0.0925,0.4497,5.3671,3.0416,1.1232,20.0383,86301.0834,200.1436,1369.8804,35.2768,0.00013819468301330535,0.050139154747939695,0.002404791988655636
556_588,Deepfakes,fake,372.0,74.0,74.0,1.0,75.3134,0.7126,73.2487,76.3539,0.7423,0.4772,0.1465,2.5085,0.3336,0.0454,0.2068,0.4287,6.4578,4.8327,1.2194,21.3776,45038.6095,577.283,707.8934,36.403,0.00019048814698883492,0.18245418506622263,0.004199159540539845
565_589,Deepfakes,fake,430.0,86.0,86.0,1.0,103.9077,4.3122,100.4447,114.2491,0.4681,0.6015,0.1049,3.9938,0.3453,0.0257,0.2225,0.4009,2.7647,1.4808,0.8032,8.6938,65446.7747,3467.7915,1394.6994,48.7121,3.090281479974637e-05,0.033606272774538884,0.004009580426874993
568_628,Deepfakes,fake,570.0,100.0,100.0,1.0,115.3397,2.8281,107.0826,117.0918,0.3968,0.1757,0.1345,1.054,0.3562,0.0207,0.2764,0.4012,2.5438,1.2212,0.6567,5.5781,60561.3416,717.5922,1248.6148,45.5722,7.063250354335466e-05,0.06379285764189666,0.0032006085324817308
572_554,Deepfakes,fake,347.0,69.0,69.0,1.0,85.2605,3.0276,72.9202,86.6372,0.8602,0.5726,0.1232,3.9892,0.3325,0.0751,0.1938,0.4646,10.3462,6.9006,1.0769,28.1523,69282.2751,2676.2916,1876.4503,84.7678,0.00016487058906020804,0.05725711536178686,0.0046215818877959865
585_599,Deepfakes,fake,359.0,71.0,71.0,1.0,81.8279,1.539,79.4836,85.4791,0.7376,0.6385,0.1974,4.4102,0.2939,0.027,0.2022,0.3548,4.5396,2.2892,0.8625,10.788,60197.6758,2717.1715,1201.0078,103.4892,0.00011461481547629215,0.03542796194790121,0.003685817732061135
588_556,Deepfakes,fake,544.0,100.0,100.0,1.0,102.4767,0.4359,101.5308,103.49,0.737,0.5519,0.066,3.2804,0.2533,0.0272,0.1786,0.3092,7.289,3.9695,1.288,18.907,60784.1968,603.1213,877.3339,31.8771,0.000137451974897622,0.10015155938278138,0.006192439180337278
589_565,Deepfakes,fake,686.0,100.0,100.0,1.0,125.3834,1.2632,123.9459,129.4914,0.6218,0.536,0.0722,2.6153,0.2898,0.0319,0.2086,0.3684,4.0544,3.6631,0.392,17.3652,62913.7732,880.6257,1692.3466,109.938,6.468165816175365e-05,0.06487608067145376,0.007266044990756498
596_609,Deepfakes,fake,557.0,100.0,100.0,1.0,123.3426,0.4559,122.4091,124.5468,0.7229,0.2356,0.277,1.5505,0.288,0.0397,0.1388,0.3454,2.2647,2.112,0.4716,12.0565,60274.6647,617.4978,1486.3294,50.98,9.866531047881878e-05,0.056171969377910067,0.005321625291620884
598_178,Deepfakes,fake,686.0,100.0,100.0,1.0,141.3906,0.195,141.0181,141.7001,0.2988,0.3152,0.0419,2.3294,0.327,0.0316,0.2491,0.3892,1.4221,0.8378,0.3357,4.3269,92275.9718,185.2492,1432.7453,46.439,0.00018149702532953803,0.08885920093933411,0.010061113680111044
599_585,Deepfakes,fake,398.0,79.0,79.0,1.0,65.2527,1.6794,61.2498,68.8429,1.4713,0.7911,0.2652,3.4447,0.2063,0.0373,0.1194,0.2652,10.2638,7.3402,1.9131,36.6222,39037.0504,1450.6036,1741.2788,145.1221,0.0002977680173961704,0.1033579155706974,0.004308853528410731
607_683,Deepfakes,fake,454.0,90.0,90.0,1.0,113.1549,0.8793,111.5036,115.0634,0.5826,0.2763,0.1594,1.5996,0.3525,0.0483,0.2189,0.4094,16.6071,6.9013,5.9578,37.5243,57780.0265,574.6783,955.1026,64.1855,0.00019403318683571078,0.15537248164080714,0.006200144243149739
609_596,Deepfakes,fake,489.0,97.0,97.0,1.0,97.694,11.4253,76.9506,114.0219,2.6363,1.8089,0.2518,7.1506,0.3281,0.0271,0.2442,0.3936,3.7368,2.4269,0.9254,12.0346,63139.8336,7050.3361,1566.3341,71.8089,0.000152937862448262,0.08491819119069824,0.0032891288533088096
611_760,Deepfakes,fake,645.0,100.0,93.0,0.93,152.5872,1.4941,149.8561,154.7769,0.3043,0.1763,0.0616,1.3651,0.2509,0.0298,0.1789,0.3137,2.0554,1.1429,0.5807,6.4054,86748.4857,491.5911,1034.6478,57.8162,0.0003022271081566761,0.02947633366956135,0.005120567588773854
614_616,Deepfakes,fake,507.0,100.0,100.0,1.0,87.6117,2.2175,79.736,90.7969,0.5222,0.4812,0.2001,4.407,0.3145,0.0216,0.2585,0.3727,2.4913,2.3037,0.43,14.8912,68232.9743,1372.631,1707.9732,102.1526,2.860204317111139e-05,0.08573899641118597,0.003830414385102259
615_687,Deepfakes,fake,452.0,90.0,90.0,1.0,156.5018,1.3219,153.3934,160.6909,0.5986,0.3456,0.2363,2.5697,0.3991,0.0213,0.3417,0.4488,4.831,2.7317,1.6148,13.2031,80799.2754,1481.5193,1600.1951,79.2056,6.738415216495901e-05,0.07329061396710417,0.0026673107795657193
616_614,Deepfakes,fake,663.0,100.0,100.0,1.0,82.5882,2.2024,75.7579,88.8578,0.9195,0.8914,0.0644,6.0894,0.2587,0.0243,0.1825,0.3104,3.7599,2.489,0.6161,12.2215,62010.0384,1078.3079,1364.1875,91.4275,0.0002363018863014236,0.10102222693923049,0.004728746887698396
623_630,Deepfakes,fake,352.0,70.0,70.0,1.0,71.8359,1.3485,67.9891,74.6603,0.4764,0.254,0.1595,1.3205,0.3016,0.0262,0.2268,0.3507,2.4017,1.4935,0.4595,10.1357,51191.74,1441.298,1910.8465,136.4164,8.591164679748117e-05,0.03919080370730103,0.004310634641520328
628_568,Deepfakes,fake,895.0,100.0,100.0,1.0,71.2856,0.2359,70.5245,71.9123,1.2137,0.3095,0.6839,2.1711,0.2697,0.0204,0.2093,0.3159,3.4297,2.6656,0.501,13.8495,37167.1714,339.2642,1101.0055,42.7719,5.4612425619408334e-05,0.2097826755176811,0.007455602982195724
630_623,Deepfakes,fake,423.0,84.0,84.0,1.0,76.0578,5.9531,66.8594,84.454,1.8207,1.5786,0.041,6.4051,0.3861,0.0236,0.3128,0.4376,2.3065,1.4205,0.3332,6.482,45079.9903,8457.3713,1342.6999,127.0579,8.74863914660961e-05,0.05094661753463988,0.0034834999253719906
633_529,Deepfakes,fake,512.0,100.0,100.0,1.0,106.3397,1.142,103.7408,108.8295,0.7672,0.4508,0.1276,2.2065,0.3155,0.0464,0.2098,0.3904,6.2595,5.9591,1.331,31.362,66655.9408,812.3163,1297.2838,60.0274,0.000252592219731304,0.16769065385429122,0.0044581374554438025
635_642,Deepfakes,fake,764.0,100.0,100.0,1.0,99.2767,0.1842,98.917,99.8498,0.3707,0.1408,0.1607,0.8319,0.3632,0.0236,0.3104,0.4487,3.2975,2.1962,0.6785,13.5875,54402.5734,381.3975,1869.6975,43.8153,0.00010046837349639492,0.08717844730017707,0.0030795597574783287
642_635,Deepfakes,fake,573.0,100.0,100.0,1.0,151.1995,12.2877,131.0849,166.1741,1.8519,0.7087,0.6783,3.423,0.2512,0.0263,0.1902,0.3126,3.3404,2.615,0.392,11.9806,60875.6413,1710.398,855.7161,60.2001,0.00016531133608125228,0.06348844067235189,0.003656156312541266
644_657,Deepfakes,fake,413.0,82.0,82.0,1.0,90.2925,0.8953,88.5802,91.7912,0.9734,0.346,0.4608,2.9531,0.3308,0.032,0.208,0.3884,4.4487,3.2164,0.875,19.2927,52279.5209,681.915,1640.1376,81.2313,0.0001429160941822782,0.11683107111658567,0.005422076436892551
645_688,Deepfakes,fake,554.0,100.0,100.0,1.0,74.8514,2.2357,69.9754,79.3675,1.6078,0.5673,0.4588,3.6186,0.2098,0.0764,0.0452,0.3553,16.869,11.8446,3.003,78.0944,51054.0738,1577.5082,1326.852,69.9403,0.0004144318064038957,0.1676807038977576,0.005132974261530162
648_654,Deepfakes,fake,471.0,94.0,94.0,1.0,72.9292,2.0024,64.0829,75.5148,0.4968,0.6253,0.1681,3.9353,0.3482,0.0339,0.2581,0.415,2.797,2.0262,0.6983,9.9231,55068.099,1910.0846,1629.4277,105.8747,0.00010069254886763297,0.09729325875595538,0.002438969950539687
649_816,Deepfakes,fake,930.0,100.0,100.0,1.0,96.6334,0.2226,96.1403,97.058,0.3174,0.2133,0.0621,1.3719,0.327,0.0618,0.1501,0.3948,4.4081,2.3577,0.9894,11.1873,58486.6511,177.8336,1153.2272,22.2467,0.00019008016600597182,0.10193076072368168,0.006870487853707264
651_835,Deepfakes,fake,380.0,76.0,76.0,1.0,81.5077,0.4406,80.4537,82.6454,1.4706,0.4981,0.5906,2.9025,0.3466,0.0243,0.2808,0.3989,10.9554,7.6408,2.2947,37.7467,53238.3717,462.001,1876.973,70.8108,5.1655036915429703e-05,0.24503004251483823,0.0035335597507088878
654_648,Deepfakes,fake,410.0,82.0,82.0,1.0,36.1123,0.2279,35.7293,36.7076,0.3035,0.1261,0.1776,0.9754,0.2411,0.0369,0.1582,0.3257,2.2752,2.0429,0.2708,13.9808,32193.4848,356.5108,1200.3789,51.56,0.00010820134804136548,0.051722611215458146,0.0028736690790790065
657_644,Deepfakes,fake,546.0,100.0,100.0,1.0,129.4772,10.5572,112.3355,142.8805,1.9366,0.7544,0.7935,4.6743,0.2781,0.0336,0.1852,0.3476,6.8291,5.4832,0.5685,26.4432,54689.7821,4693.3494,863.0558,50.28,0.00015085459003171504,0.13039497903376807,0.003393134243485126
661_670,Deepfakes,fake,513.0,100.0,100.0,1.0,115.5391,5.6029,106.864,127.2636,1.5443,1.0934,0.3347,6.6114,0.3164,0.0261,0.2276,0.3842,5.4641,4.1508,0.754,30.9439,69774.4468,1846.5846,1866.3492,95.8654,7.145442347995054e-05,0.07762433774330248,0.003061984936456459
664_668,Deepfakes,fake,293.0,58.0,58.0,1.0,75.8478,3.9601,69.8091,81.11,0.841,0.4491,0.1906,2.0251,0.3055,0.0235,0.2599,0.3611,7.0638,4.7738,0.8596,20.7435,70578.686,3747.0496,1640.0156,111.5106,0.0002004128181695687,0.16017982010385598,0.00426232813017808
665_679,Deepfakes,fake,324.0,64.0,64.0,1.0,139.6027,0.3459,139.0671,140.4057,0.1927,0.1103,0.0524,0.5802,0.3407,0.0669,0.1671,0.4892,3.8771,2.2703,0.9398,13.4048,79119.2382,172.9029,1398.0976,16.3205,0.0006474881520065449,0.09232368255839948,0.004476010830689345
668_664,Deepfakes,fake,398.0,79.0,79.0,1.0,63.5752,0.9905,61.9519,66.2459,0.8331,0.3517,0.3335,2.32,0.2988,0.0186,0.236,0.3398,3.6494,2.4113,0.4899,10.9901,42835.5333,886.9647,850.8279,57.4024,9.416726242340857e-05,0.10623732329673737,0.0042518063118634685
670_661,Deepfakes,fake,481.0,96.0,96.0,1.0,114.792,2.074,108.9,118.8431,0.7754,0.4797,0.1733,3.1144,0.2106,0.0241,0.1495,0.2634,3.9879,3.9364,0.6491,24.3263,70525.9253,3470.269,1080.94,98.207,0.00014423158181973915,0.05045032390094182,0.0019478399965387342
671_677,Deepfakes,fake,343.0,68.0,68.0,1.0,83.0921,0.9879,80.9703,85.262,1.1053,0.4553,0.3515,2.7136,0.3135,0.0276,0.2197,0.3693,9.0883,6.7406,2.2608,40.9043,45360.1581,1095.0123,1054.8663,32.9622,0.00015855009980908787,0.04381730924093719,0.0037873216044876875
672_720,Deepfakes,fake,541.0,100.0,100.0,1.0,45.8062,0.2261,45.3366,46.271,0.2304,0.1323,0.0708,0.6465,0.3102,0.0449,0.1665,0.3834,4.9016,4.002,0.9693,18.5752,43211.253,249.6965,1145.9189,27.488,0.00014797043810424004,0.12595194375475924,0.0035587228618791924
677_671,Deepfakes,fake,314.0,62.0,62.0,1.0,100.8259,0.8521,98.3991,103.1814,0.7567,0.48,0.1932,3.5442,0.3182,0.0328,0.1614,0.3524,10.3397,7.3475,1.8514,37.426,69272.7138,694.0615,866.1944,42.5679,9.517346705701525e-05,0.11965190872987672,0.0025500987784780557
679_665,Deepfakes,fake,416.0,83.0,82.0,0.988,122.0103,3.9243,116.645,130.09,0.7144,0.751,0.0748,4.6522,0.3003,0.0329,0.2137,0.3963,6.1963,4.829,1.1099,20.9993,68534.841,1396.9929,1346.0155,43.2442,0.0001703065420292772,0.25614940532758845,0.004239396797419222
683_607,Deepfakes,fake,302.0,60.0,60.0,1.0,168.0107,1.8431,163.5476,170.9772,0.6117,0.2811,0.1936,1.7621,0.2711,0.0478,0.1754,0.3325,15.9306,9.2781,3.7774,60.706,79417.5892,1896.6791,1003.9472,54.4681,0.0001013847948619961,0.2050921169818468,0.002596345934574544
687_615,Deepfakes,fake,469.0,93.0,93.0,1.0,111.9562,1.237,108.2647,116.2567,0.3431,0.2304,0.1508,1.685,0.2815,0.0298,0.1917,0.3404,2.8388,2.162,0.4655,10.277,66806.2892,1706.5229,1619.9732,97.85,0.00024379393701197267,0.09986472397569916,0.004382501601329457
688_645,Deepfakes,fake,571.0,100.0,100.0,1.0,68.8873,2.2168,64.2244,74.9359,0.8005,0.3629,0.2474,1.7631,0.272,0.0648,0.1375,0.3831,8.1892,4.9003,1.934,29.3646,47169.5815,2491.6206,907.232,44.9687,0.0001674280564837277,0.0803394515046255,0.0027651114383427217
706_479,Deepfakes,fake,328.0,65.0,65.0,1.0,117.9779,1.3104,114.5791,120.1418,1.4218,0.6709,0.3448,4.3487,0.3233,0.0417,0.2049,0.3844,20.7763,13.9361,3.3937,57.8483,54191.7936,1190.8022,1273.331,52.4282,0.00011783585006013067,0.128435570843842,0.0032843287298072324
712_716,Deepfakes,fake,550.0,100.0,100.0,1.0,77.4398,1.4657,67.5825,79.2045,0.6391,0.6954,0.1155,5.0681,0.2721,0.0267,0.2071,0.3242,4.3999,3.3466,0.6359,19.5722,59166.8062,1846.1605,1381.9904,66.6535,0.0003554366997191349,0.13012314736641603,0.005344429433858497
716_712,Deepfakes,fake,628.0,100.0,100.0,1.0,102.0859,0.3303,101.5428,103.2921,1.3089,0.471,0.7135,3.6926,0.3576,0.0257,0.2765,0.4167,3.8261,3.08,0.5868,15.1795,54944.9991,248.7398,1557.3747,42.5132,0.00018412885901865906,0.16928938168092017,0.005210802329161944
719_737,Deepfakes,fake,402.0,80.0,80.0,1.0,135.2291,3.9697,127.8875,138.5714,0.3574,0.2879,0.0486,1.5936,0.307,0.024,0.2288,0.3494,2.9718,2.2638,0.6811,11.0838,67126.948,1996.5706,1288.7046,90.7699,4.187851812594218e-05,0.0585349251075369,0.006301962158953454
720_672,Deepfakes,fake,564.0,100.0,100.0,1.0,125.8421,1.1226,121.7528,128.1051,0.933,0.5519,0.2001,2.595,0.3181,0.0623,0.1482,0.4335,7.0816,5.6077,0.959,29.2417,81431.2012,1495.8937,1268.4762,33.3368,0.00015875195059103216,0.19107627070498284,0.005456491890432558
737_719,Deepfakes,fake,369.0,73.0,73.0,1.0,67.3817,2.7794,62.6794,73.1974,1.0361,0.6145,0.243,3.7322,0.3246,0.0273,0.2535,0.3743,2.9751,1.885,0.495,9.9298,44094.0482,979.8301,1002.9814,95.5782,3.1722453133452966e-05,0.06371209219796801,0.009802218900832924
760_611,Deepfakes,fake,306.0,61.0,61.0,1.0,98.665,2.0115,95.4633,102.0896,1.2291,0.4566,0.4768,2.5013,0.2952,0.0379,0.2236,0.3556,6.0933,4.0442,1.1691,19.5514,48724.6133,1114.1441,1706.0689,54.1974,7.883861053351205e-05,0.07974017889695907,0.010993357165258129
771_849,Deepfakes,fake,634.0,100.0,100.0,1.0,125.9856,4.5129,117.8813,130.5472,0.273,0.246,0.0272,1.9496,0.2287,0.0321,0.1143,0.3007,2.7683,2.2591,0.6023,16.4835,87606.1537,1889.1511,1554.9776,52.2118,7.139652168072616e-05,0.06284126415440014,0.003548597131405667
779_794,Deepfakes,fake,306.0,61.0,61.0,1.0,105.9929,0.8316,104.9205,107.2494,0.2593,0.1333,0.0756,0.69,0.2772,0.0394,0.1592,0.3845,4.8224,3.3786,1.0275,23.86,67368.1223,632.4892,1880.1263,44.2935,0.00019724668574738646,0.03595546199154374,0.002750144050465921
786_819,Deepfakes,fake,520.0,100.0,100.0,1.0,83.1253,2.7735,75.134,89.4596,1.9353,0.751,0.5322,3.6039,0.2401,0.0264,0.1701,0.2862,21.0814,14.9167,2.9272,68.664,51160.6436,1350.657,687.3514,79.8524,0.00010547452322612668,0.05329390952859717,0.003717307290023978
794_779,Deepfakes,fake,879.0,100.0,100.0,1.0,106.6497,15.9103,91.4448,140.4391,1.3286,1.2551,0.1924,7.5259,0.3181,0.0277,0.2583,0.4666,4.4262,3.594,0.8505,21.1452,63247.6334,5038.3699,2074.589,196.3339,0.00019502973780445272,0.1004458083039621,0.007448390762897491
811_920,Deepfakes,fake,542.0,100.0,100.0,1.0,83.2914,4.0071,79.5159,90.8185,0.4869,0.5905,0.0577,5.1164,0.2799,0.0308,0.1501,0.3224,5.8116,5.6735,0.889,29.134,53994.3298,3152.6504,1680.3173,61.5714,0.00018583640721956136,0.26352138529283764,0.004449970028320613
816_649,Deepfakes,fake,411.0,82.0,82.0,1.0,124.4061,1.3584,118.6698,126.5118,1.0519,0.7901,0.2921,4.1776,0.3099,0.0207,0.2466,0.3419,6.1649,4.2636,1.2619,27.0952,51607.2977,740.9235,398.0158,50.642,4.912146048928394e-05,0.049318839120697296,0.00432701835155462
817_827,Deepfakes,fake,419.0,83.0,83.0,1.0,102.1226,0.5768,101.2037,104.065,0.5605,0.2819,0.0734,1.5394,0.3953,0.0531,0.2889,0.513,5.9677,4.4906,1.1292,18.7015,62707.5242,768.5446,1475.0147,35.078,0.00020093433117340686,0.12063442042955971,0.004391181941684729
